"","kplant","LitterRate","UptakeRate","propN_fol","propN_roots","netNrate","cue","beta","Biomass_C","Biomass_N","SOM_C","SOM_N","Available_N"
"79",0.197053734805291,0.000916073766805274,0.00413766391392478,0.111191873438172,0.00242546302305719,0.0384663919165737,0.761118631522148,0.0595443249404465,693.584587507916,10.0925591346111,18287.5391238746,764.514242429567,1.18011882638766
"80",0.18205659146052,0.000955370881433218,0.0036957022004417,0.13966938351391,0.00235288225031694,0.0395342434737955,0.744544060627986,0.0538347244739754,700.140434829892,10.7315690339635,18800.8879542923,764.976829326064,0.937416773662986
"81",0.172727938266226,0.000794601508896126,0.00456137144061862,0.129337261433129,0.00266410843703902,0.0372206668945612,0.739699308169991,0.0598569385246695,716.509385679897,10.18992655349,18718.3536996479,756.8831224526,0.870666293297152
"82",0.166985283654484,0.000740280786779511,0.00405297264965339,0.128206633516063,0.00265830930167478,0.0398922517322285,0.683250193682882,0.0584152369876894,713.207622344998,10.1727062837481,18143.9575156426,763.785869065263,1.27368565513753
"83",0.177254783417847,0.000951415359842537,0.00398232539175696,0.128147334481372,0.00285949862417273,0.0359293130390611,0.731845077209168,0.0565886190329548,722.080319593069,10.0958440384472,18449.3637189139,767.588234952859,0.798675925384055
"84",0.1779755413147,0.000764274541876261,0.00299698516052661,0.137543460285085,0.00276813163830172,0.0388399053227973,0.70952220964712,0.0537627920852516,702.107079914286,10.064768817691,18973.5422419349,773.894355803204,1.15945965193353
"85",0.155825530623808,0.000965886010149468,0.00325224167058042,0.123647787939944,0.00278184081778865,0.0349344588335829,0.720122998703807,0.0608835694884144,724.07520324101,10.065430296638,18254.1825561144,767.362064290787,1.07870663170032
"86",0.175281138479316,0.00115772984498694,0.00318516679518557,0.106925531786992,0.00367311976522663,0.0392191263032656,0.790963753780207,0.0559358035931303,750.324553076258,10.1466362566124,17643.0422668855,791.052007636834,1.11353187083202
"87",0.194179775250555,0.000869308407286503,0.00322307764398451,0.115748976251356,0.0032153778446435,0.0357546862503108,0.754540629759506,0.0547831165216495,724.303735239866,10.3580117642527,18972.7451352801,759.38302573129,1.43334260422693
"88",0.179331837727613,0.000648333662928065,0.00284954601389314,0.105350703974837,0.00515881100936686,0.0341199307717493,0.724917236018874,0.0613887459328503,705.859764689,10.1570394657878,18346.0361331862,760.570124143126,1.08128329226294
"89",0.166281305880509,0.000795825849007601,0.00479083620419126,0.127125468523805,0.00264428974679824,0.0321510299493135,0.693200236185215,0.0596089000380084,719.975142172676,10.3048623078824,18778.8034761169,767.853489065889,1.10858668649623
"90",0.178712354960309,0.000858754827447048,0.00530380033557339,0.14397997578695,0.00211791648053737,0.0387269359737268,0.71525496480614,0.0515678366343771,755.055717408458,10.0037788002217,18063.1741189478,798.395447290088,1.25261441055301
"91",0.197374427861533,0.000632047127958795,0.00417069980551205,0.121143381887636,0.00345315368890486,0.0392323938133481,0.719842061725823,0.0496587655302791,698.880948242832,10.1367803599415,18345.6197633151,760.927817040441,0.937031484609114
"92",0.198773674706615,0.000860069827750362,0.00463905335776524,0.126581423545375,0.00309240534989607,0.0367337937111572,0.677399396057228,0.05940124820856,687.03172636275,10.6111356623236,18669.7591599178,780.071640511696,1.06386427501743
"93",0.148254903799922,0.000849805672399141,0.00470491729849197,0.120484262738035,0.00300250276943692,0.0335422545280341,0.781219912510512,0.0570379571145775,701.082748029159,10.1095938762061,18292.2404977899,755.91087586073,0.956052293104768
"94",0.154908975277278,0.000735694029745342,0.00319341214436436,0.138762389893851,0.00276115725846482,0.0388865019043637,0.697388110028832,0.0619866137228694,697.173825277282,10.2662788000577,18247.9865856316,781.807579629173,1.18010496194608
"95",0.175502431285235,0.000750954233220095,0.00541874822260583,0.117001498343583,0.0026497451539393,0.0383045566995998,0.706451777184589,0.0546182651096653,710.823920715409,10.3939574004501,18525.4845562736,765.297530990409,1.1871033404026
"96",0.187247024573576,0.000846163476287377,0.00463449345752444,0.110240728830221,0.00388668352132679,0.0356702636264964,0.751333087329148,0.058421776583592,714.129992099083,10.4859458314957,18137.2420699148,755.00309689585,0.966584911650751
"97",0.149900292813428,0.000849251425993901,0.00313319333978958,0.128452202822508,0.00240565240819591,0.0348220372040866,0.75250046991026,0.0587483217712114,707.499934184976,10.3737918436791,18113.0817705408,766.62232688819,0.968799726473207
"98",0.142724894272868,0.00111679838526792,0.00381951120942286,0.111787304150995,0.00229118810395314,0.0395433259083267,0.681555705679694,0.0537684202849006,740.49129599578,10.6984886573317,18077.4294503407,777.534377246945,1.15903355014979
"99",0.193109782559251,0.000975183698548461,0.00353178115285576,0.106371997136626,0.00249119021153716,0.0381881676482531,0.796297549989964,0.0599004802108942,712.41449520732,10.305716311542,18192.8300375358,756.003370628939,1.15864517172009
"100",0.187105180533144,0.000742885047816259,0.00353186411401897,0.101971412267325,0.00278330900382087,0.034647577964999,0.717859051154359,0.0545744482247598,705.251219265532,10.0401944169794,18566.7466026331,762.071534356826,1.27109151029917
"101",0.17992298214456,0.000658765869300926,0.00527426454461755,0.127582004475756,0.00211695054284243,0.0362279748872092,0.760050741657712,0.057393766296083,721.109900439216,10.4148982948851,18531.7215754005,771.667692625909,1.08327373415404
"102",0.175162240867331,0.000910282668297792,0.0040319649060514,0.132635718182133,0.00327228288626317,0.0384362245531094,0.719103690232782,0.0508832326379609,728.981809515778,10.1972497203917,19022.7119695966,752.044185833207,1.55246280181997
"103",0.154110522775544,0.000795691535291462,0.00496730787813591,0.109698898029138,0.0026546799054025,0.0354884157700498,0.709121064499304,0.0605577451036677,716.549944806058,10.3798325528744,18121.0779668205,784.409220504872,1.36182606598282
"104",0.16371419585436,0.00087061594501279,0.00390070748267782,0.123735131318795,0.00347181861390554,0.0399818824866565,0.731179462604584,0.0620115855664468,733.740813580551,10.749594852254,17837.4435754726,771.358195815573,1.03262735778906
"105",0.192865851088039,0.000902582018289605,0.00429681403641171,0.126351372880399,0.00267529855194008,0.0348228177505463,0.71763340085665,0.0615026029460338,761.835944823476,10.0892162925397,18244.1161064712,812.885536140962,0.949322129295146
"106",0.160080267928369,0.00101395226665494,0.00498404815614502,0.10524254262908,0.00290925221414201,0.0339377401569539,0.706866171012763,0.0611382125321063,714.81767662027,10.732848404984,18760.518107813,771.46496205825,0.888918506431911
"107",0.160008222820084,0.000891608390649618,0.00411350831991159,0.102920696262177,0.00485192404216,0.0398780290538779,0.75429051694863,0.0581668236927463,676.973745218771,10.4340590476205,17677.4975843851,765.113855063702,1.06865212940149
"108",0.150732599122471,0.000873150041631133,0.00471688158663384,0.129451011652719,0.00215734082895749,0.037793230929919,0.757919145611959,0.0553483726446016,739.113836243055,10.4050055042146,19043.7213391603,766.323445152993,1.32869609987407
"109",0.197598303228256,0.000728820693184791,0.00553885105529168,0.132671248185667,0.00231365916770344,0.0378488917737773,0.710919417249941,0.0536635058529817,698.461784927921,10.0787777440927,19499.3390749149,759.45126111631,1.14066606986678
"110",0.173158984027116,0.000692150750681308,0.0048447503117431,0.10125966011242,0.00462661772326455,0.0360319106335315,0.69651882582218,0.0542629215395329,727.22819739496,10.1667547650224,18869.1279642703,770.782722116996,0.887869990924134
"111",0.152986029170312,0.001196123477814,0.00599644911949687,0.151421108041942,0.00283817598487273,0.038854031703529,0.665498607619047,0.0559672390781089,697.315763035625,10.01370488942,18344.181717629,782.418290275715,0.846120620656657
"112",0.179928987551146,0.00105182547304901,0.00393664630202848,0.118036924226235,0.00401929211478057,0.0380434065590104,0.732501255855915,0.0570140757989505,733.314771830087,10.5651372791712,18123.4504762478,768.113877589841,1.30356236591198
"113",0.153815445318351,0.000641528309326346,0.00397604613351284,0.100620200815582,0.00333705240157187,0.0376899531981958,0.707340608715921,0.0583502273789381,717.211067561559,10.6011266507919,18322.5524507181,778.550615148304,1.22445459176621
"114",0.154979047545675,0.00127535091905706,0.00435875241567549,0.125779725988649,0.00374798416235877,0.0335968291815803,0.719756352921881,0.0509906680679572,744.744269782972,10.1662805681584,18626.4788401769,775.44267604991,1.1624824664777
"115",0.169790013656532,0.00088983605771067,0.00462471597250139,0.116067339443986,0.00307547425085981,0.0376092726158914,0.720360071613088,0.053851099084168,698.345854818918,10.319943332315,17864.3582172935,754.203914899287,0.86306930715596
"116",0.162789107745181,0.00071819073089148,0.0036514669793581,0.13329349518207,0.00336005968417537,0.038607784123176,0.732180212931603,0.0595269892774606,742.960102299737,10.0018171747259,17782.528774632,750.168266007644,1.03897660744071
"117",0.191900834218936,0.000898531826908787,0.00426843008816277,0.139286738797448,0.00273546863245539,0.0373258948296803,0.731950178518088,0.0596255808232802,699.724183167342,10.5416322118139,18246.3653051962,760.806481839073,0.943237338592212
"118",0.164957593840301,0.00091039243884159,0.00472578154489393,0.143782141079199,0.00223704274537602,0.0385773987880272,0.770015834569937,0.0562233839529504,705.886216157035,10.1969533643082,18106.7393851056,750.184891449494,1.21183746312038
"119",0.164460648755566,0.00103772510052199,0.00298192564550577,0.119425401166067,0.00324967001943942,0.0365192150317858,0.739243334835098,0.0568518663870762,698.833160439545,10.5228875361116,18612.0140923204,760.517691550446,0.600772662494235
"120",0.146276995075282,0.000907038553982379,0.00483868550723623,0.113240224702368,0.00396324332576336,0.0396973144860501,0.733383732465137,0.0576041734891215,730.086676483779,10.120470598822,18928.5292326334,776.852156869987,0.879992735296222
"121",0.147599879108488,0.000994057953182532,0.00419831738179631,0.100347147428839,0.00521213000408982,0.0363964402651237,0.687546547905877,0.0615888130127857,714.057748973251,10.3151238677654,18314.0237991483,787.161450928477,1.1908596346582
"122",0.210316301728908,0.00112201981429201,0.00551504442067235,0.100192477594486,0.00272721474831174,0.0390703819955865,0.745524740251256,0.0605297897474039,744.464942895364,10.0933940470422,18139.1144024463,752.787774005674,1.10632577772347
"123",0.142871135184347,0.000956516858331981,0.00369392582809339,0.126126968526383,0.00300466826361371,0.0394719045695787,0.750601144964317,0.0588534390250464,709.491025929627,10.8906480669967,18742.6042929732,753.46427354887,1.16137786491845
"124",0.160352343663992,0.00110992233152437,0.00554355827591655,0.12682403435958,0.00242745531201173,0.0396398385049591,0.676040997790353,0.0549669771797879,719.757272210456,10.3679141906109,17871.5597106906,777.854705017784,1.20385023754761
"125",0.155292328291414,0.000872463950071,0.00433949628798887,0.14012847144433,0.00280277472078743,0.0369569599416071,0.726284382804504,0.0619068066348293,735.114456807417,10.2598070893836,18152.9869190254,772.001364806049,1.16014244107142
"126",0.182277987343606,0.000778067992056698,0.00488566062238428,0.102549029224885,0.00395223336845327,0.0373583015333553,0.731670360267909,0.0549347904138183,720.636143761113,10.1880177785828,18025.6524099849,793.552726929756,1.43309899439139
