Date,Year,Time,DOY,Year_DOY,NEE,Re,GPP,NDVI,Temp,PAR,PAR_vis,LAI,Re_mod1,Re_mod2,Re_mod3,Resid1,Resid2,Resid3,,Re params,ER1,ER2,ER3
2011.601093,2011,951,221,2011_221,0.086268085,1.17562352,1.089355435,0.636827861,15.87,35.11827762,35.11827762,0.445856858,1.101619668,1.374006422,1.389878275,0.00547657,0.039355776,0.0459051,,,,,
2011.603825,2011,952,222,2011_222,-1.496355283,1.277348368,2.773703651,0.673465375,8.2,10.99180591,10.99180591,0.599422555,1.299942924,1.356156443,1.308211215,0.000510514,0.006210713,0.000952515,,,,,
2011.606557,2011,953,223,2011_223,-0.774826543,1.269429102,2.044255645,0.621970851,14.44,35.56616563,35.56616563,0.395431894,0.953557723,1.313354035,1.316876853,0.099774728,0.0019294,0.002251289,,,,,
2011.60929,2011,954,224,2011_224,-0.620591516,1.486041544,2.10663306,0.642243556,19.52,35.01705479,35.01705479,0.465795904,1.224582736,1.457527401,1.502124898,0.068360708,0.000813056,0.000258674,,,,,
2011.612022,2011,955,225,2011_225,0.095225634,1.43909947,1.343873836,0.632886963,16.7,24.39559254,24.39559254,0.43188623,1.082269357,1.376062585,1.400487838,0.127327729,0.003973649,0.001490858,,,,,
2011.614754,2011,956,226,2011_226,0.020226359,1.432956198,1.412729839,0.640444186,7.36,12.9623796,12.9623796,0.459074136,0.981455022,1.266367386,1.197667066,0.203853312,0.027751832,0.055360976,,,,,
2011.617486,2011,957,227,2011_227,-0.162159607,1.481558809,1.643718415,0.660123627,7.705,14.92966325,14.92966325,0.538177344,1.157339846,1.31443888,1.256627741,0.105117936,0.027929071,0.050593985,,,,,
2011.620219,2011,958,228,2011_228,-0.700927403,1.272046416,1.972973819,0.683561194,6.228,19.08589554,19.08589554,0.650358558,1.363893028,1.353559741,1.293958652,0.0084358,0.006644422,0.000480146,,,,,
2011.622951,2011,959,229,2011_229,-0.707798495,1.286452911,1.994251406,0.663646625,6.202,19.65847396,19.65847396,0.553713816,1.160702161,1.302812628,1.232294487,0.015813251,0.00026764,0.002933135,,,,,
2011.625683,2011,960,230,2011_230,-0.420359758,1.1976076,1.617967357,0.620966366,10.55,27.76351249,27.76351249,0.392236133,0.885307592,1.263092165,1.224062918,0.097531295,0.004288228,0.000699884,,,,,
2011.628415,2011,961,231,2011_231,-0.47558078,1.325879044,1.801459824,0.606128337,15.42,35.38792435,35.38792435,0.347928845,0.853106582,1.28935681,1.305216164,0.2235138,0.001333874,0.000426955,,,,,
2011.631148,2011,962,232,2011_232,0.044303563,1.300667291,1.256363729,0.615120558,8.57,27.76600908,27.76600908,0.374143663,0.816511202,1.231295534,1.168499014,0.234407118,0.004812441,0.017468454,,,,,
2011.63388,2011,963,233,2011_233,-0.325109641,1.301311808,1.626421449,0.674769782,5.623,23.11700827,23.11700827,0.605772301,1.257386441,1.32177687,1.251822018,0.001929438,0.000418819,0.002449239,,,,,
2011.636612,2011,964,234,2011_234,0.148725282,1.370419708,1.221694425,0.579697654,12.19,33.92516971,33.92516971,0.281036064,0.652259613,1.206293507,1.183027487,0.515753922,0.02693741,0.035115844,,,,,
2011.639344,2011,965,235,2011_235,0.024677979,1.371582302,1.346904323,0.618985484,4.235,11.11518169,11.11518169,0.386009461,0.782540017,1.198328211,1.086473331,0.346970814,0.03001698,0.081287126,,,,,
2011.642077,2011,966,236,2011_236,0.193066417,1.240916191,1.047849773,0.590931233,10.71,23.89118552,23.89118552,0.3077326,0.696468918,1.210919718,1.16968163,0.296422833,0.000899788,0.005074363,,,,,
2011.644809,2011,967,237,2011_237,0.106829723,1.276539891,1.169710168,0.543114819,15.17,31.19613339,31.19613339,0.209129962,0.510602338,1.177789191,1.195909172,0.586660335,0.009751701,0.006501313,,,,,
2011.647541,2011,968,238,2011_238,0.443785143,1.30710222,0.863317077,0.545721775,17.76,29.07097042,29.07097042,0.213580895,0.544950171,1.202010541,1.257528216,0.580875746,0.011044261,0.002457582,,,,,
2011.650273,2011,969,239,2011_239,0.298100511,1.295996075,0.997895563,0.514256092,17.45,30.91103777,30.91103777,0.165641602,0.4204113,1.157862404,1.213187528,0.766648698,0.019080911,0.006857255,,,,,
2011.653005,2011,970,240,2011_240,0.31782636,1.320832421,1.00300606,0.64039162,15.47,22.75264566,22.75264566,0.458879234,1.126109251,1.377875166,1.38947404,0.037917113,0.003253875,0.004711672,,,,,
2011.655738,2011,971,241,2011_241,0.608639762,1.359010262,0.7503705,0.559560591,16.06,24.39185304,24.39185304,0.238843797,0.592043199,1.208677989,1.238065301,0.588238475,0.022599792,0.014627684,,,,,
2011.65847,2011,972,242,2011_242,0.311897285,1.421394662,1.109497377,0.535915566,18.86,26.34754287,26.34754287,0.197314354,0.512952167,1.196560732,1.270182466,0.825267767,0.050550296,0.022865128,,,,,
2011.661202,2011,973,243,2011_243,0.191932413,1.464166551,1.272234139,0.562811641,15.09,17.00077732,17.00077732,0.245199637,0.597854554,1.205286747,1.220972309,0.750496476,0.067018753,0.059143439,,,,,
2011.663934,2011,974,244,2011_244,0.352266634,1.519665452,1.167398819,0.658346818,12.64,13.77114913,13.77114913,0.530507738,1.240719273,1.384130796,1.370147619,0.077810971,0.018369643,0.022355582,,,,,
2011.666667,2011,975,245,2011_245,0.353983551,1.411531954,1.057548403,0.66133593,11.24,16.57013846,16.57013846,0.543473794,1.241140747,1.369927256,1.344417198,0.029033163,0.001730951,0.00450439,,,,,
2011.669399,2011,976,246,2011_246,0.07014428,1.170933677,1.100789397,0.637833961,7.811,8.437016217,8.437016217,0.44949536,0.968374951,1.266193586,1.201377171,0.041030038,0.00907445,0.000926806,,,,,
2011.672131,2011,977,247,2011_247,0.607765869,1.052579563,0.444813694,0.587279216,5.408,10.08085226,10.08085226,0.298786459,0.617920267,1.164514272,1.055786237,0.188928703,0.012529379,1.03E-05,,,,,
2011.674863,2011,978,248,2011_248,0.38152486,0.918137443,0.536612582,0.555103004,3.722,6.008630254,6.008630254,0.230396109,0.463015045,1.121641017,0.982376826,0.207136397,0.041413704,0.004126698,,,,,
2011.677596,2011,979,249,2011_249,0.297144401,0.87417763,0.577033229,0.030023404,2.483,5.963373388,0,0.003313647,0.006520425,1.015806391,0.826328897,0.752829025,0.020058706,0.002289501,,,,,
2011.680328,2011,980,250,2011_250,0.36863546,0.831658885,0.463023425,0.322566873,2.631,7.323340684,7.323340684,0.035209059,0.069457165,1.029954551,0.84744448,0.580951462,0.039321171,0.000249185,,,,,
2012.420765,2012,1250,155,2012_155,-0.130294978,0.265060727,0.395355705,0.33829343,14.38,50.669649,50.669649,0.039978718,0.096307706,1.044495419,1.054589288,0.028477582,0.607518439,0.623355348,,,,,
2012.423497,2012,1251,156,2012_156,-0.699687855,0.304103997,1.003791853,0.499355223,17.24,52.3748927,52.3748927,0.146856034,0.371403374,1.140383537,1.193999381,0.004529206,0.699363469,0.791913794,,,,,
2012.42623,2012,1252,157,2012_157,-1.065804415,0.484342026,1.55014644,0.490959328,16.52,53.1704144,53.1704144,0.13722586,0.342825105,1.128345561,1.170995582,0.020027039,0.414740553,0.471493105,,,,,
2012.428962,2012,1253,158,2012_158,-1.060917741,0.438581245,1.499498985,0.488084062,10.55,47.60113585,47.60113585,0.134075212,0.302618226,1.099373967,1.047461749,0.018485943,0.436647021,0.370735468,,,,,
2012.431694,2012,1254,159,2012_159,-1.130809467,0.350975887,1.481785354,0.473152515,11.91,48.31513719,48.31513719,0.118840161,0.274507232,1.094493219,1.063216654,0.005847455,0.552818023,0.50728691,,,,,
2012.434426,2012,1255,160,2012_160,-0.744430711,0.471465114,1.215895825,0.510905963,8.54,28.61042218,28.61042218,0.161218903,0.351656101,1.107703802,1.0274691,0.0143542,0.404799668,0.309140432,,,,,
2012.437158,2012,1256,161,2012_161,-0.702146655,0.570215261,1.272361915,0.523923424,20.46,40.34244207,40.34244207,0.179096012,0.478432349,1.192147779,1.293040447,0.008424103,0.386800057,0.52247625,,,,,
2012.439891,2012,1257,162,2012_162,-0.493569534,0.652366516,1.14593605,0.508172114,20.07,53.26578052,53.26578052,0.157697436,0.418484135,1.168166922,1.266400956,0.054700968,0.266050059,0.377038294,,,,,
2012.442623,2012,1258,163,2012_163,-0.779658441,0.735294757,1.514953198,0.561964846,9.49,18.47423131,18.47423131,0.243528033,0.539842614,1.161556948,1.100739529,0.03820154,0.181699455,0.133549882,,,,,
2012.445355,2012,1259,164,2012_164,-1.27895136,0.784587607,2.063538967,0.553054852,4.021,22.94495307,22.94495307,0.226615434,0.45773871,1.121317113,0.98548108,0.106830201,0.11338676,0.040358188,,,,,
2012.45082,2012,1261,166,2012_166,-0.985135737,0.970725833,1.95586157,0.540865809,18.27,55.82397476,55.82397476,0.205364759,0.528550878,1.199001651,1.262864167,0.195518691,0.052109849,0.085344806,,,,,
2012.453552,2012,1262,167,2012_167,-0.850912976,1.010615209,1.861528185,0.542746773,19.64,51.19689526,51.19689526,0.208509103,0.549292565,1.213812232,1.297519483,0.212818582,0.04128903,0.082314063,,,,,
2012.456284,2012,1263,168,2012_168,-1.056733131,1.041382718,2.098115849,0.545330471,20.78,46.35160315,46.35160315,0.212906817,0.571857044,1.228795112,1.328546511,0.220454359,0.035123406,0.082463044,,,,,
2012.459016,2012,1264,169,2012_169,-0.748688243,1.194857942,1.943546185,0.551261009,10.25,18.11654867,18.11654867,0.223355183,0.501564793,1.154083964,1.102456809,0.480655391,0.001662517,0.008537969,,,,,
2012.461749,2012,1265,170,2012_170,-0.569867943,1.606233072,2.176101014,0.561121773,21.65,53.63798152,53.63798152,0.241875097,0.659347327,1.267749689,1.374190356,0.896592613,0.114571001,0.053843822,,,,,
2012.464481,2012,1266,171,2012_171,-1.088489852,1.955931309,3.044421161,0.568597932,22.73,53.3870187,53.3870187,0.256933197,0.713377501,1.296999156,1.414542674,1.543939967,0.434191583,0.293101654,,,,,
2012.467213,2012,1267,172,2012_172,-1.80148315,2.232515481,4.033998631,0.57430439,20.56,53.36159263,53.36159263,0.269054672,0.719968816,1.282666404,1.369344491,2.287797415,0.902213269,0.745064158,,,,,
2012.469945,2012,1268,173,2012_173,-1.920704675,2.599498345,4.52020302,0.568514842,18.53,53.85155447,53.85155447,0.256760795,0.663757989,1.247945198,1.309593592,3.747090725,1.82669591,1.663854273,,,,,
2012.472678,2012,1269,174,2012_174,-2.045535018,2.473958723,4.519493741,0.57773543,17.16,43.48856452,43.48856452,0.276616361,0.698620126,1.250890336,1.292448975,3.151827132,1.495896278,1.395965286,,,,,
2012.47541,2012,1270,175,2012_175,-1.382505199,2.558539128,3.941044327,0.575392425,20.31,52.77107192,52.77107192,0.271429944,0.723243581,1.281991978,1.365027063,3.368309744,1.629572626,1.424471049,,,,,
2012.478142,2012,1271,176,2012_176,-1.345944654,2.573297116,3.91924177,0.603031095,22.32,31.96735981,31.96735981,0.339331512,0.935611211,1.380787459,1.473890511,2.682015124,1.422079281,1.208694883,,,,,
2012.480874,2012,1272,177,2012_177,-2.065796821,2.537339005,4.603135826,0.567772218,13.17,17.13630656,17.13630656,0.255225062,0.602308951,1.196564261,1.185945207,3.744341309,1.797676913,1.826265198,,,,,
2012.483607,2012,1273,178,2012_178,-1.985329188,2.369975883,4.355305071,0.580293537,12.75,25.6957271,25.6957271,0.282392155,0.661678179,1.212166736,1.196199278,2.918281046,1.34052202,1.377751519,,,,,
2012.486339,2012,1274,179,2012_179,-1.079968406,2.188106611,3.268075018,0.588030009,13.98,20.75766199,20.75766199,0.300604145,0.719238676,1.236970021,1.236741467,2.15757301,0.904660812,0.905095637,,,,,
2012.489071,2012,1275,180,2012_180,-2.393745777,2.123668119,4.517413895,0.575583959,13.1,14.25069634,14.25069634,0.271850244,0.640779718,1.207820291,1.196341564,2.19895801,0.838777244,0.85993454,,,,,
2012.491803,2012,1276,181,2012_181,-2.309081408,2.172939913,4.482021321,0.605513104,18.07,33.99758941,33.99758941,0.346203916,0.888005796,1.322834679,1.368826372,1.651055684,0.722678909,0.646598587,,,,,
2012.494536,2012,1277,182,2012_182,-1.567952717,2.011421773,3.57937449,0.612381447,14.8,30.87406644,30.87406644,0.365955773,0.887897009,1.295607691,1.303797853,1.262307895,0.512389801,0.500731612,,,,,
2012.497268,2012,1278,183,2012_183,-2.339130545,1.854308126,4.193438671,0.661256489,15.77,20.62745852,20.62745852,0.543125133,1.339669291,1.450492843,1.460552743,0.26485313,0.163066783,0.155043301,,,,,
2012.5,2012,1279,184,2012_184,-2.595290015,1.874551448,4.469841463,0.619163241,21.23,42.45514184,42.45514184,0.386564159,1.046267815,1.411714455,1.484032559,0.686053777,0.214218082,0.152505003,,,,,
2012.502732,2012,1280,185,2012_185,-2.189105019,1.735911613,3.925016631,0.626208613,20.43,36.98653486,36.98653486,0.409203457,1.092577766,1.420039843,1.480991341,0.413878439,0.099774975,0.064984345,,,,,
2012.505464,2012,1281,186,2012_186,-2.895938066,1.670919031,4.566857096,0.65584068,22.15,41.676745,41.676745,0.519875422,1.429272427,1.571455054,1.622071412,0.058393081,0.009893083,0.00238609,,,,,
2012.508197,2012,1282,187,2012_187,-2.488440832,1.432263443,3.920704275,0.625272505,17.13,44.17299338,44.17299338,0.406120666,1.025172057,1.361162517,1.39168496,0.165723396,0.005055342,0.001646613,,,,,
2012.510929,2012,1283,188,2012_188,-2.372215586,1.472399555,3.844615141,0.627460578,19.5,48.20903797,48.20903797,0.413363038,1.086366593,1.407284744,1.459311994,0.149021448,0.004239939,0.000171284,,,,,
2012.513661,2012,1284,189,2012_189,-1.533675067,1.412452854,2.946127921,0.649571371,18.46,40.96206463,40.96206463,0.494201758,1.276051983,1.462544987,1.495684493,0.018605198,0.002509222,0.006927506,,,,,
2012.516393,2012,1285,190,2012_190,-1.839167182,1.410470499,3.249637681,0.64288108,14.83,19.70235306,19.70235306,0.468200992,1.13654825,1.374678205,1.380166435,0.075033399,0.001281088,0.000918336,,,,,
2012.519126,2012,1286,191,2012_191,-2.121453603,1.293235582,3.414689185,0.660012267,20.54,51.53005849,51.53005849,0.537693417,1.43833538,1.550085888,1.58954011,0.021053951,0.06597208,0.087796373,,,,,
2012.521858,2012,1287,192,2012_192,-2.21675578,1.245557571,3.46231335,0.633473991,17.25,36.46788138,36.46788138,0.43393918,1.097632019,1.386935257,1.416265994,0.021881969,0.01998765,0.029141366,,,,,
2012.52459,2012,1288,193,2012_193,-1.488886286,1.275561367,2.764447653,0.669320853,19.97,50.64649258,50.64649258,0.579685718,1.53570727,1.577226946,1.607158867,0.067675891,0.091002122,0.109956902,,,,,
2012.527322,2012,1289,194,2012_194,-1.073453253,1.411267291,2.484720544,0.657599624,21.99,35.94666283,35.94666283,0.527315208,1.445787225,1.575353529,1.623597929,0.001191626,0.026924293,0.0450843,,,,,
2012.532787,2012,1291,196,2012_196,-2.090785901,1.416652141,3.507438042,0.712100134,15.15,20.13567531,20.13567531,0.818988431,1.998925469,1.653834695,1.649360809,0.339042228,0.056255564,0.054153324,,,,,
2012.535519,2012,1292,197,2012_197,-0.811904053,1.480019761,2.291923814,0.645552095,16.19,30.55198399,30.55198399,0.478413267,1.188509701,1.405894299,1.422751204,0.084978115,0.005494584,0.003279688,,,,,
2012.538251,2012,1293,198,2012_198,-0.547292012,1.510794943,2.058086956,0.695238835,13.86,17.49582161,17.49582161,0.714697464,1.706530587,1.540776317,1.535013176,0.038312442,0.000898883,0.000586523,,,,,
2012.540984,2012,1294,199,2012_199,-1.095636044,1.602338483,2.697974528,0.69052467,10.91,10.21950997,10.21950997,0.687991778,1.562386706,1.457813408,1.43582509,0.001596144,0.020887497,0.02772671,,,,,
2012.543716,2012,1295,200,2012_200,-2.230131062,1.465329534,3.695460596,0.730126763,11.42,16.14029499,16.14029499,0.9473745,2.170168554,1.639254719,1.629599635,0.496798044,0.03024997,0.026984666,,,,,
2012.54918,2012,1297,202,2012_202,-0.378159985,1.551588233,1.929748218,0.7170776,12.92,18.61921254,18.61921254,0.85259055,2.003503918,1.616207638,1.607308612,0.204227787,0.004175668,0.003104761,,,,,
2012.554645,2012,1299,204,2012_204,-1.141636144,1.611972814,2.753608959,0.649252482,20.95,43.65368513,43.65368513,0.492930293,1.327819105,1.514677195,1.564478739,0.080743331,0.009466437,0.002255687,,,,,
2012.557377,2012,1300,205,2012_205,-0.959856975,1.735001271,2.694858246,0.647086877,21.08,25.42797239,25.42797239,0.484381764,1.307679374,1.508899383,1.561118322,0.182604003,0.051122064,0.03023528,,,,,
2012.560109,2012,1301,206,2012_206,-1.954067394,1.801828833,3.755896226,0.707331725,15.98,14.53047458,14.53047458,0.78804037,1.950729607,1.653205631,1.651259269,0.02217144,0.022088856,0.022671194,,,,,
2012.562842,2012,1302,207,2012_207,-1.370924732,1.882083001,3.253007733,0.673529038,17.93,24.7299237,24.7299237,0.599730911,1.534639317,1.545368819,1.563871033,0.120717113,0.11337644,0.101258857,,,,,
2012.565574,2012,1303,208,2012_208,-1.295304497,1.851180682,3.14648518,0.659284668,20.83,26.84206377,26.84206377,0.534542253,1.436974998,1.553977298,1.595409431,0.171566349,0.088329851,0.065418933,,,,,
2012.568306,2012,1304,209,2012_209,-0.963617875,1.86628209,2.829899965,0.648257748,21.31,25.50359041,25.50359041,0.488985096,1.325280245,1.518819524,1.571549242,0.292682996,0.120730234,0.086867452,,,,,
2012.571038,2012,1305,210,2012_210,-1.009478609,1.875749812,2.885228421,0.666189904,18.95,23.09685419,23.09685419,0.565207741,1.471604016,1.538427097,1.565837336,0.163333824,0.113786614,0.096045743,,,,,
2012.57377,2012,1306,211,2012_211,-1.629109259,1.816516422,3.445625681,0.649628438,24.1,26.07712688,26.07712688,0.49442964,1.405146173,1.593034663,1.658783581,0.169225482,0.049944096,0.024879649,,,,,
2012.576503,2012,1307,212,2012_212,-1.38933364,1.893828069,3.283161709,0.641953475,19.52,29.69981655,29.69981655,0.464705654,1.221716456,1.456490085,1.501245804,0.451734021,0.191264512,0.154120834,,,,,
2012.579235,2012,1308,213,2012_213,-1.987163081,1.816072722,3.803235803,0.65900348,12.79,18.88320307,18.88320307,0.533329407,1.250504119,1.388628017,1.375931117,0.319867845,0.182708976,0.193724633,,,,,
2012.581967,2012,1309,214,2012_214,-1.004243882,1.826263466,2.830507347,0.690160473,16.52,23.41028022,23.41028022,0.685970617,1.71372909,1.584206615,1.589787068,0.012663986,0.058591519,0.055921087,,,,,
2012.584699,2012,1310,215,2012_215,-0.330659008,1.811319589,2.141978597,0.652829804,16.08,20.43854866,20.43854866,0.507383156,1.258123233,1.427543424,1.441817099,0.306026208,0.147284145,0.13653209,,,,,
2012.587432,2012,1311,216,2012_216,-1.402252739,1.736687336,3.138940075,0.679776278,13.32,12.27322623,12.27322623,0.630774325,1.492374421,1.467751514,1.459494619,0.0596888,0.072326476,0.076835802,,,,,
2012.590164,2012,1312,217,2012_217,-1.124680042,1.731590545,2.856270587,0.705613123,13.7,19.57980424,19.57980424,0.7771753,1.850670839,1.582668734,1.575797756,0.014180117,0.022177706,0.024271393,,,,,
2012.592896,2012,1313,218,2012_218,0.397554506,1.706997619,1.309443113,0.659253341,16.18,35.47578283,35.47578283,0.534406994,1.327387724,1.451523394,1.464958289,0.144103673,0.06526708,0.058583037,,,,,
2012.595628,2012,1314,219,2012_219,-1.111439067,1.593746309,2.705185376,0.619398296,8.79,3.918983194,3.918983194,0.387298882,0.848388468,1.241169179,1.181934027,0.555558311,0.124310632,0.169589356,,,,,
2012.598361,2012,1315,220,2012_220,-0.965272185,1.508943394,2.474215579,0.662461238,8.61,22.78630916,22.78630916,0.548436808,1.197693683,1.332935676,1.284420188,0.096876383,0.030978717,0.05041067,,,,,
2012.601093,2012,1316,221,2012_221,-1.481227245,1.384594338,2.865821582,0.687327129,12.97,19.80972851,19.80972851,0.670448031,1.576827059,1.488701094,1.478532019,0.036953419,0.010838217,0.008824288,,,,,
2012.603825,2012,1317,222,2012_222,-0.676309678,1.36126073,2.037570409,0.695283438,15.79,24.27131231,24.27131231,0.714955028,1.764103788,1.588996848,1.59048253,0.162282529,0.051863739,0.052542634,,,,,
2012.606557,2012,1318,223,2012_223,-0.281745172,1.247092184,1.528837356,0.727583722,11.86,11.22947378,11.22947378,0.928110711,2.142007954,1.63885203,1.629297572,0.800874235,0.153475777,0.146080959,,,,,
2012.60929,2012,1319,224,2012_224,-1.811006966,1.233636827,3.044643792,0.652550961,9.31,8.088172185,8.088172185,0.506241523,1.118784956,1.317882924,1.27279056,0.013190952,0.007097405,0.001533015,,,,,
2012.612022,2012,1320,225,2012_225,-1.201339681,1.169216441,2.370556123,0.631433522,14.83,31.89991608,31.89991608,0.426844964,1.036157346,1.342850307,1.349567031,0.017704723,0.03014872,0.032526335,,,,,
2012.614754,2012,1321,226,2012_226,-0.39818106,1.187616305,1.585797365,0.629888077,19.09,33.75600062,33.75600062,0.421549116,1.100183137,1.40770461,1.454934852,0.007644559,0.048438862,0.071459206,,,,,
2012.617486,2012,1322,227,2012_227,-0.039620401,1.201584488,1.241204889,0.625855899,18.59,19.16422803,19.16422803,0.408039162,1.055907835,1.38658511,1.430952167,0.021221687,0.03422523,0.052609532,,,,,
2012.620219,2012,1323,228,2012_228,-0.288117673,1.103659367,1.391777041,0.721129438,16.78,9.634234185,9.634234185,0.880959262,2.210612654,1.754846457,1.746904169,1.22534558,0.424044627,0.413763875,,,,,
2012.622951,2012,1324,229,2012_229,-0.288853498,1.010423987,1.299277485,0.65314381,17.26,13.88540464,13.88540464,0.508671836,1.286884139,1.451299613,1.474339038,0.076430216,0.194371317,0.215217175,,,,,
2012.625683,2012,1325,230,2012_230,-0.309115432,0.907956406,1.217071838,0.651506852,15.79,17.77469347,17.77469347,0.501989522,1.238625625,1.417824511,1.430111641,0.109342132,0.259965485,0.27264609,,,,,
2012.628415,2012,1326,231,2012_231,-0.176008845,0.992434141,1.168442986,0.593283266,17.22,20.47076632,20.47076632,0.313635553,0.792924127,1.283275305,1.322488352,0.039804246,0.084588583,0.108935782,,,,,
2012.631148,2012,1327,232,2012_232,-0.316907129,1.020037255,1.336944384,0.609404153,16.77,18.40759849,18.40759849,0.357259002,0.896326329,1.31450919,1.345070279,0.015304393,0.08671372,0.105646467,,,,,
2012.63388,2012,1328,233,2012_233,-0.100516318,0.988531554,1.089047872,0.61891791,17.67,26.08748826,26.08748826,0.385798803,0.982857582,1.351953156,1.38968874,3.22E-05,0.132075261,0.160927088,,,,,
2012.636612,2012,1329,234,2012_234,-0.39141354,1.005064694,1.396478234,0.654924186,15.41,19.591129,19.591129,0.516040627,1.265094301,1.422051085,1.430692614,0.067615396,0.17387765,0.181159126,,,,,
2012.639344,2012,1330,235,2012_235,-0.325644976,0.987289402,1.312934378,0.576012886,17.74,27.16201287,27.16201287,0.272793839,0.695794904,1.25382139,1.303279423,0.084969042,0.071039301,0.099849693,,,,,
2012.642077,2012,1331,236,2012_236,0.038793637,0.932577882,0.893784245,0.558723135,19.7,30.46020923,30.46020923,0.237233419,0.62560136,1.241907255,1.322184885,0.094234585,0.095684661,0.151793617,,,,,
2012.644809,2012,1332,237,2012_237,0.153546196,0.973338588,0.819792392,0.614759234,18.9,18.02021656,18.02021656,0.373053173,0.970474969,1.359473582,1.411215096,8.20E-06,0.149100233,0.191735836,,,,,
2012.647541,2012,1333,238,2012_238,-0.543076406,0.940783943,1.483860349,0.640049758,13.35,9.488913031,9.488913031,0.457613712,1.083239223,1.343729263,1.33560452,0.020293507,0.162364931,0.155883288,,,,,
2012.650273,2012,1334,239,2012_239,0.368329028,0.88277739,0.514448363,0.560880765,11.01,17.46125688,17.46125688,0.24140464,0.549148027,1.170657369,1.130373936,0.111308552,0.082874882,0.06130405,,,,,
2012.653005,2012,1335,240,2012_240,0.07623122,0.83236401,0.75613279,0.022439662,4.727,6.256545444,0,0.003116734,0.006371504,1.015866271,0.860905159,0.68226362,0.03367308,0.000814597,,,,,
2012.655738,2012,1336,241,2012_241,0.193249367,0.738783448,0.545534082,0.639625294,9.03,12.88017256,12.88017256,0.456047266,1.00306906,1.284346415,1.232881766,0.069846885,0.297638951,0.244133148,,,,,
2012.65847,2012,1337,242,2012_242,0.548683683,0.8049987,0.256315018,0.628551689,10.45,9.298809323,9.298809323,0.417022657,0.939653453,1.277617735,1.238746054,0.018131902,0.223368752,0.188136767,,,,,
2012.661202,2012,1338,243,2012_243,0.275935652,0.747712946,0.471777293,0.587572578,7.344,5.183152587,5.183152587,0.299495383,0.640117269,1.178643776,1.094382387,0.01157683,0.18570138,0.120179701,,,,,
2012.663934,2012,1339,244,2012_244,0.208957364,0.897454326,0.688496962,0.65008921,4.703,7.860628886,7.860628886,0.496273462,1.0141121,1.255942191,1.163596405,0.013609036,0.128513549,0.070831606,,,,,
2012.666667,2012,1340,245,2012_245,0.396079095,0.890602947,0.494523852,0.629081243,4.412,8.559981135,8.559981135,0.418810458,0.851595419,1.21556619,1.110054628,0.001521587,0.10560111,0.04815904,,,,,
2012.669399,2012,1341,246,2012_246,0.241547221,1.046638939,0.805091718,0.641840205,2.498184331,11.21297228,11.21297228,0.464280629,0.913823486,1.218917749,1.098626085,0.017639944,0.029679988,0.002702663,,,,,
2012.672131,2012,1342,247,2012_247,-0.292301505,1.052006343,1.344307848,0.100799854,9.671735748,9.439441922,9.439441922,0.005869696,0.013051968,1.01792478,0.944432783,1.079426193,0.001161553,0.011572071,,,,,
2013.434426,2013,1621,160,2013_160,-0.158268794,0.59869406,0.756962854,0.345842944,8.6,18.04188063,18.04188063,0.042492794,0.09278133,1.039020352,0.950233975,0.25594769,0.193887243,0.123580312,,,,,
2013.437158,2013,1622,161,2013_161,-0.299037832,0.583062779,0.882100611,0.478570743,10.84,27.65118035,27.65118035,0.124157321,0.281618156,1.094123776,1.046223776,0.090868861,0.261183342,0.214518109,,,,,
2013.439891,2013,1623,162,2013_162,-0.814207691,0.641599413,1.455807104,0.530845429,16.02,31.9468446,31.9468446,0.189396002,0.469153357,1.168167236,1.199764566,0.029737642,0.277273672,0.311548338,,,,,
2013.442623,2013,1624,163,2013_163,-0.55413053,0.579283525,1.133414055,0.499276649,19.56,53.62293867,53.62293867,0.146762847,0.386103738,1.154237224,1.245794269,0.03731843,0.330571756,0.444236572,,,,,
2013.445355,2013,1625,164,2013_164,-0.253533336,0.813292127,1.066825463,0.477128504,22,49.39714683,49.39714683,0.122719178,0.336527358,1.144966295,1.282488256,0.227304645,0.110007753,0.220145008,,,,,
2013.448087,2013,1626,165,2013_165,-0.755048586,0.927099194,1.682147779,0.48063828,22.76,33.16966882,33.16966882,0.126248434,0.350708865,1.153421608,1.303499021,0.332225812,0.051221835,0.14167683,,,,,
2013.45082,2013,1627,166,2013_166,-0.368432984,1.073091001,1.441523985,0.551093772,17.29,30.32236115,30.32236115,0.223053636,0.564589272,1.206211936,1.254073304,0.258574009,0.017721183,0.032754594,,,,,
2013.453552,2013,1628,167,2013_167,-1.129904108,1.098014852,2.22791896,0.629825615,15.01,28.33284129,28.33284129,0.421336462,1.025921049,1.341261344,1.349937878,0.005197516,0.059168856,0.063465211,,,,,
2013.456284,2013,1629,168,2013_168,-0.576151872,1.175687602,1.751839474,0.574873014,20.14,55.36564211,55.36564211,0.270293421,0.718136186,1.278830075,1.359853289,0.209353299,0.01063837,0.033917,,,,,
2013.459016,2013,1630,169,2013_169,-0.645958646,1.266183179,1.912141826,0.581212197,23.97,55.77608941,55.77608941,0.284495642,0.806738049,1.345373095,1.47117492,0.211089828,0.006271043,0.042021614,,,,,
2013.461749,2013,1631,170,2013_170,-0.088127681,1.240593682,1.328721364,0.590889811,24.48,55.9600096,55.9600096,0.307629644,0.879937027,1.380642486,1.505421101,0.130073223,0.019613667,0.070133562,,,,,
