Date,Year,Time,DOY,Year_DOY,NEE,Re,GPP,NDVI_ASDscal,NDVI_TOWscal,NDVI_notscaled
2009.379781,2009,140,140,2009_140,,,,,,
2009.382514,2009,141,141,2009_141,,,,,,
2009.385246,2009,142,142,2009_142,,,,,,
2009.387978,2009,143,143,2009_143,-0.899342554,,0.899342554,,,
2009.39071,2009,144,144,2009_144,-0.747412198,,0.747412198,0.046983777,,0.288059543
2009.393443,2009,145,145,2009_145,-0.016130688,,0.016130688,0.274043416,0.522518008,0.430407759
2009.396175,2009,146,146,2009_146,-0.318797188,,0.318797188,0.322820233,0.555718107,0.460986918
2009.398907,2009,147,147,2009_147,-1.137782454,,1.137782454,,,0.143291354
2009.401639,2009,148,148,2009_148,-0.537724982,,0.537724982,,,0.001981978
2009.404372,2009,149,149,2009_149,-1.185265603,,1.185265603,0.305315732,0.543803611,0.450012997
2009.407104,2009,150,150,2009_150,-1.321381381,1.139762279,2.46114366,,,0.028617011
2009.409836,2009,151,151,2009_151,-1.322556472,1.76677369,3.089330162,0.307526966,0.545308695,0.451399264
2009.412568,2009,152,152,2009_152,-1.025530968,1.209572321,2.235103288,0.290557705,0.533758512,0.440760896
2009.415301,2009,153,153,2009_153,-0.766143376,1.133021016,1.899164392,0.292198586,0.534875383,0.441789597
2009.418033,2009,154,154,2009_154,-1.367370874,1.418518336,2.78588921,0.307621369,0.54537295,0.451458447
2009.420765,2009,155,155,2009_155,-1.132028836,1.587384111,2.719412947,0.306065443,0.544313904,0.450483006
2009.423497,2009,156,156,2009_156,-0.700988869,1.154190683,1.855179551,0.264563428,0.516065423,0.424464565
2009.42623,2009,157,157,2009_157,-0.599307311,1.195863753,1.795171064,0.181386547,0.459450809,0.37231932
2009.428962,2009,158,158,2009_158,-1.294625727,1.195863753,2.49048948,0.388069862,0.600130479,0.501893212
2009.431694,2009,159,159,2009_159,-1.017845803,1.174379609,2.192225412,0.305560948,0.543970518,0.450166728
2009.434426,2009,160,160,2009_160,-1.274680743,1.042532732,2.317213475,0.290128347,0.533466269,0.440491723
2009.437158,2009,161,161,2009_161,-1.336744667,1.054822488,2.391567155,0.344593715,0.570538298,0.474637148
2009.439891,2009,162,162,2009_162,-1.934266701,0.912143321,2.846410023,0.360212388,0.581169199,0.484428806
2009.442623,2009,163,163,2009_163,-1.648450314,1.014070954,2.662521269,0.314366882,0.549964306,0.455687344
2009.445355,2009,164,164,2009_164,-0.203849957,0.935692226,1.139542184,0.312301861,0.548558743,0.454392741
2009.448087,2009,165,165,2009_165,-1.458728255,0.936581304,2.395309559,0.408928829,0.614328202,0.514970114
2009.45082,2009,166,166,2009_166,-1.772850474,0.969937087,2.742787561,0.307265167,0.545130501,0.451235137
2009.453552,2009,167,167,2009_167,-1.483223055,1.06242762,2.545650675,0.322221389,0.555310502,0.460611491
2009.456284,2009,168,168,2009_168,-1.391115166,1.159968822,2.551083988,0.320186267,0.553925289,0.459335632
2009.459016,2009,169,169,2009_169,-1.681775294,1.203268609,2.885043904,0.402227442,0.609766882,0.510768881
2009.461749,2009,170,170,2009_170,-1.997868435,1.228626594,3.226495029,0.394332876,0.60439342,0.50581962
2009.464481,2009,171,171,2009_171,-2.27232571,1.289451406,3.561777115,0.373287458,0.590068788,0.492625828
2009.467213,2009,172,172,2009_172,-1.883761785,1.338152533,3.221914318,0.339117682,0.566811019,0.471204114
2009.469945,2009,173,173,2009_173,-2.325478135,1.30189947,3.627377605,0.335488744,0.56434097,0.46892906
2009.472678,2009,174,174,2009_174,-2.336255524,1.302786653,3.639042178,0.398398063,0.607160403,0.508368167
2009.47541,2009,175,175,2009_175,-1.75718787,1.257279304,3.014467174,0.383513549,0.597029209,0.499036768
2009.478142,2009,176,176,2009_176,-0.590162312,1.451766763,2.041929074,0.344433642,0.570429344,0.474536795
2009.480874,2009,177,177,2009_177,-1.203621674,1.554581978,2.758203652,0.379948138,0.594602401,0.496801541
2009.483607,2009,178,178,2009_178,-2.448436046,1.895157549,4.343593594,0.379159387,0.594065535,0.496307057
2009.486339,2009,179,179,2009_179,-1.89123768,1.828279631,3.719517311,0.403579111,0.610686899,0.511616269
2009.489071,2009,180,180,2009_180,-1.564014608,1.894458973,3.458473581,0.346184041,0.571620758,0.475634155
2009.491803,2009,181,181,2009_181,-2.190271563,1.84339144,4.033663004,0.361497494,0.58204391,0.485234464
2009.494536,2009,182,182,2009_182,-1.992283836,1.760119881,3.752403717,0.365211477,0.584571845,0.487562834
2009.497268,2009,183,183,2009_183,-2.323836947,1.6504434,3.974280346,0.361984417,0.582375336,0.485539726
2009.5,2009,184,184,2009_184,-2.351873788,1.662860081,4.014733868,0.376498353,0.592254294,0.494638802
2009.502732,2009,185,185,2009_185,-2.345015975,1.755211829,4.100227804,0.386435402,0.599017978,0.500868536
2009.505464,2009,186,186,2009_186,-2.180565153,1.586095729,3.766660882,0.379906284,0.594573913,0.496775302
2009.508197,2009,187,187,2009_187,-1.598558141,1.560377616,3.158935757,0.374401436,0.59082702,0.493324203
2009.510929,2009,188,188,2009_188,-1.277428583,1.688822384,2.966250967,0.402709912,0.610095276,0.511071351
2009.513661,2009,189,189,2009_189,-0.418457053,1.643252748,2.061709801,0.420082572,0.621920034,0.521962618
2009.516393,2009,190,190,2009_190,-1.067437531,1.603535291,2.670972822,0.453576428,0.644717736,0.542960584
2009.519126,2009,191,191,2009_191,-1.345011973,1.553301749,2.898313722,0.473229414,0.658094605,0.555281433
2009.521858,2009,192,192,2009_192,-1.481702231,1.480762019,2.96246425,0.41659631,0.619547099,0.519777011
2009.52459,2009,193,193,2009_193,-1.290796596,1.744086913,3.034883509,0.388109711,0.600157602,0.501918194
2009.527322,2009,194,194,2009_194,-1.439324816,1.809647655,3.248972471,0.383249178,0.596849265,0.498871029
2009.530055,2009,195,195,2009_195,-2.331387312,1.675287333,4.006674645,0.38470036,0.597837017,0.499780804
2009.532787,2009,196,196,2009_196,-2.28577563,1.620395006,3.906170636,0.409637789,0.614810758,0.515414575
2009.535519,2009,197,197,2009_197,-2.434639674,1.708245216,4.14288489,0.378453585,0.593585129,0.495864576
2009.538251,2009,198,198,2009_198,-1.911077524,1.812689938,3.723767462,0.428401247,0.627582167,0.527177761
2009.540984,2009,199,199,2009_199,-1.883244612,1.794556372,3.677800984,0.384293824,0.597560306,0.499525938
2009.543716,2009,200,200,2009_200,-1.510952425,1.981149721,3.492102146,0.379952028,0.594605049,0.49680398
2009.546448,2009,201,201,2009_201,-2.558738937,1.93468256,4.493421497,0.403411815,0.610573029,0.511511388
2009.54918,2009,202,202,2009_202,-2.443815353,1.838894366,4.282709719,0.439184923,0.634922112,0.533938263
2009.551913,2009,203,203,2009_203,-1.002260602,1.755341536,2.757602138,0.387217873,0.59955057,0.501359083
2009.554645,2009,204,204,2009_204,-2.203881553,1.870636186,4.074517739,0.3937102,0.603969593,0.505429252
2009.557377,2009,205,205,2009_205,-0.740567496,1.883899762,2.624467258,0.412519048,0.616771897,0.517220894
2009.560109,2009,206,206,2009_206,-1.190409746,1.907138317,3.097548062,0.424192481,0.624717457,0.524539202
2009.562842,2009,207,207,2009_207,-0.531504789,1.83757183,2.369076619,0.404012391,0.610981813,0.511887901
2009.565574,2009,208,208,2009_208,-0.991122723,1.743515453,2.734638177,0.407048396,0.61304828,0.513791233
2009.568306,2009,209,209,2009_209,-1.114913672,1.836483226,2.951396898,0.418532023,0.620864648,0.520990548
2009.571038,2009,210,210,2009_210,-0.966811641,1.862635201,2.829446842,0.398828027,0.607453059,0.50863772
2009.57377,2009,211,211,2009_211,-0.168346257,1.894365578,2.062711836,0.370178063,0.587952368,0.490676486
2009.576503,2009,212,212,2009_212,-1.675845806,1.789511434,3.46535724,0.469980358,0.655883124,0.553244535
2009.579235,2009,213,213,2009_213,-0.889437567,1.789929935,2.679367502,0.413633948,0.617530757,0.517919847
2009.581967,2009,214,214,2009_214,-1.091420095,1.594389415,2.68580951,0.358510335,0.580010691,0.483361755
2009.584699,2009,215,215,2009_215,-0.944410962,1.558595237,2.5030062,0.481824687,0.663945005,0.560669981
2009.587432,2009,216,216,2009_216,-1.344153069,1.423857991,2.76801106,0.481515028,0.663734235,0.56047585
2009.590164,2009,217,217,2009_217,-1.925797671,1.405163527,3.330961198,0.457228634,0.647203622,0.545250225
2009.592896,2009,218,218,2009_218,-1.437069224,1.24706321,2.684132434,0.448777611,0.641451405,0.53995211
2009.595628,2009,219,219,2009_219,-0.411007647,1.131266049,1.542273695,0.374490553,0.590887678,0.493380072
2009.598361,2009,220,220,2009_220,0.108891607,1.046583388,0.93769178,0.366407596,0.585385987,0.488312705
2009.601093,2009,221,221,2009_221,0.01726228,0.917291042,0.900028762,0.41263256,0.616849159,0.517292057
2009.603825,2009,222,222,2009_222,-0.778703207,0.984432035,1.763135242,,,0.012953876
2009.606557,2009,223,223,2009_223,-0.743765861,0.84010384,1.583869701,0.31703348,0.551779334,0.457359087
2009.60929,2009,224,224,2009_224,-1.516087109,0.85823302,2.374320129,0.384444905,0.59766314,0.499620654
2009.612022,2009,225,225,2009_225,-0.439433049,0.79799425,1.2374273,0.391742255,0.602630105,0.504195508
2009.614754,2009,226,226,2009_226,0.189004393,0.732321374,0.543316981,0.346544616,0.571866185,0.475860207
2009.617486,2009,227,227,2009_227,-0.411225193,0.74516105,1.156386243,0.414108382,0.617853682,0.518217279
2009.620219,2009,228,228,2009_228,-0.38541238,0.775928502,1.161340882,0.406471933,0.612655908,0.513429837
2009.622951,2009,229,229,2009_229,0.051078598,0.814934544,0.763855946,0.385032404,0.598063024,0.499988969
2009.625683,2009,230,230,2009_230,-0.217774534,0.836939672,1.054714206,,,
2009.628415,2009,231,231,2009_231,-0.230034701,0.709873724,0.939908425,0.348739029,0.573359819,0.477235928
2009.631148,2009,232,232,2009_232,-0.19995175,0.712277234,0.912228984,0.37496009,0.59120727,0.493674434
2009.63388,2009,233,233,2009_233,0.203894643,0.714896676,0.511002032,0.299643038,0.539942473,0.446456672
2009.636612,2009,234,234,2009_234,-0.065669014,0.68484017,0.750509184,0.349639324,0.573972608,0.477800341
2009.639344,2009,235,235,2009_235,-0.491515732,0.737223877,1.228739608,0.288189979,0.532146912,0.439276521
2009.642077,2009,236,236,2009_236,-1.272479833,0.648572459,1.921052292,0.313398293,0.549305033,0.455080116
2009.644809,2009,237,237,2009_237,1.772962356,0.651049757,,0.349722248,0.574029051,0.477852328
2009.647541,2009,238,238,2009_238,-2.256536761,0.499889023,2.756425784,0.342338688,0.569003407,0.473223427
2009.650273,2009,239,239,2009_239,,,,,,
2009.653005,2009,240,240,2009_240,,,,,,
2009.655738,2009,241,241,2009_241,,,,,,
2009.65847,2009,242,242,2009_242,,,,,,
2009.661202,2009,243,243,2009_243,,,,,,
2009.663934,2009,244,244,2009_244,,,,,,
2009.666667,2009,245,245,2009_245,,,,,,
2009.669399,2009,246,246,2009_246,,,,,,
2009.672131,2009,247,247,2009_247,,,,,,
2009.674863,2009,248,248,2009_248,,,,,,
2009.677596,2009,249,249,2009_249,,,,,,
2009.680328,2009,250,250,2009_250,,,,,,
2010.379781,2010,505,140,2010_140,,,,,,
2010.382514,2010,506,141,2010_141,,,,,,
2010.385246,2010,507,142,2010_142,0.219324449,,,,,
2010.387978,2010,508,143,2010_143,0.284399148,,,,,
2010.39071,2010,509,144,2010_144,0.042620485,,,,,
2010.393443,2010,510,145,2010_145,0.190268304,,,,,
2010.396175,2010,511,146,2010_146,0.37725686,,,,,
2010.398907,2010,512,147,2010_147,0.587585298,,,,,
2010.401639,2010,513,148,2010_148,0.923170983,,,,,
2010.404372,2010,514,149,2010_149,1.048892604,,,,,
2010.407104,2010,515,150,2010_150,1.007458076,,,,,
2010.409836,2010,516,151,2010_151,1.028458216,,,,,
2010.412568,2010,517,152,2010_152,1.135312079,0.414503162,,,,
2010.415301,2010,518,153,2010_153,0.867871776,0.405611799,,,,
2010.418033,2010,519,154,2010_154,-0.560379829,0.850512675,1.410892504,,,
2010.420765,2010,520,155,2010_155,-0.308487942,1.329256066,1.637744008,,,0.234397397
2010.423497,2010,521,156,2010_156,0.183870943,1.210804035,1.026933092,,,0.182315985
2010.42623,2010,522,157,2010_157,-0.31845559,1.070198859,1.388654449,0.27420176,0.522625785,0.430507028
2010.428962,2010,523,158,2010_158,-0.382029343,1.129729909,1.511759252,0.278094865,0.52527564,0.432947693
2010.431694,2010,524,159,2010_159,-0.685754825,1.231876168,1.917630993,0.275891314,0.523775786,0.431566243
2010.434426,2010,525,160,2010_160,-0.374811116,1.270944806,1.645755921,0.300625554,0.540611226,0.447072631
2010.437158,2010,526,161,2010_161,-0.561284195,1.308438242,1.869722437,0.333876972,0.563243912,0.467918608
2010.439891,2010,527,162,2010_162,-0.971596508,1.306887339,2.278483847,0.466690537,0.653643897,0.551182081
2010.442623,2010,528,163,2010_163,-1.273592883,1.457371357,2.73096424,0.324794652,0.557062002,0.462224721
2010.445355,2010,529,164,2010_164,-1.09664788,1.509992954,2.606640834,0.323934528,0.556476556,0.461685492
2010.448087,2010,530,165,2010_165,-0.889666073,1.394697173,2.284363246,0.333536373,0.563012082,0.46770508
2010.45082,2010,531,166,2010_166,-0.62777645,1.183352797,1.811129247,0.373921788,0.590500546,0.493023502
2010.453552,2010,532,167,2010_167,-0.949425315,1.085865845,2.03529116,0.351906044,0.575515459,0.479221393
2010.456284,2010,533,168,2010_168,-1.483558456,0.966078118,2.449636574,0.30217512,0.541665944,0.448044085
2010.459016,2010,534,169,2010_169,-1.530752735,1.022605595,2.553358329,0.394866383,0.604756553,0.506154086
2010.461749,2010,535,170,2010_170,-1.599407255,1.023440932,2.622848187,0.41292223,0.617046324,0.517473657
2010.464481,2010,536,171,2010_171,-1.614652048,1.021099469,2.635751517,0.367460004,0.586102312,0.488972481
2010.467213,2010,537,172,2010_172,-2.031620253,0.899784249,2.931404502,0.347292514,0.572375244,0.476329079
2010.469945,2010,538,173,2010_173,-1.752975267,1.085078556,2.838053823,0.395285452,0.605041794,0.506416809
2010.472678,2010,539,174,2010_174,-2.010153379,1.390444121,3.4005975,0.348076321,0.572908745,0.476820463
2010.47541,2010,540,175,2010_175,-2.015854878,1.099633056,3.115487934,0.366058047,0.585148066,0.488093566
2010.478142,2010,541,176,2010_176,-1.968844623,1.073569102,3.042413725,0.36698511,0.585779074,0.48867476
2010.480874,2010,542,177,2010_177,-2.212138272,1.132054866,3.344193138,0.453794049,0.64486586,0.543097015
2010.483607,2010,543,178,2010_178,-1.546503949,1.039724085,2.586228034,0.382480517,0.596326073,0.49838914
2010.486339,2010,544,179,2010_179,-1.568843294,1.096582785,2.665426079,0.355321089,0.57783992,0.481362353
2010.489071,2010,545,180,2010_180,-1.804374357,1.339423962,3.143798319,0.368118092,0.586550242,0.489385049
2010.491803,2010,546,181,2010_181,-2.182695654,1.161567911,3.344263564,0.467537456,0.654220355,0.551713031
2010.494536,2010,547,182,2010_182,-2.280750206,1.254886717,3.535636923,0.374129129,0.590641673,0.493153488
2010.497268,2010,548,183,2010_183,-0.725654921,1.781743167,2.507398088,0.263827056,0.515564209,0.424002919
2010.5,2010,549,184,2010_184,-2.043388208,1.777831433,3.821219641,0.527252624,0.694865678,0.589149661
2010.502732,2010,550,185,2010_185,-0.201025011,1.836938968,2.037963979,0.408533163,0.614058891,0.514722063
2010.505464,2010,551,186,2010_186,-0.854359968,1.960697429,2.815057398,0.459115345,0.648487818,0.546433042
2010.508197,2010,552,187,2010_187,-0.541487271,1.662475401,2.203962672,0.334411786,,0.468253894
2010.510929,2010,553,188,2010_188,-1.600959258,1.714224584,3.315183843,0.468519982,0.654889114,0.552328996
2010.513661,2010,554,189,2010_189,-1.080950662,1.859558337,2.940508999,0.42882755,0.627872332,0.527445019
2010.516393,2010,555,190,2010_190,-2.087204523,1.958832551,4.046037073,0.395110262,0.60492255,0.506306979
2010.519126,2010,556,191,2010_191,-1.427486606,1.954801397,3.382288003,0.443541146,0.637887189,0.536669266
2010.521858,2010,557,192,2010_192,-1.915256693,1.962974506,3.878231199,0.441492034,0.636492454,0.535384637
2010.52459,2010,558,193,2010_193,-2.45409457,1.962974506,4.417069076,0.442291932,0.637036907,0.535886109
2010.527322,2010,559,194,2010_194,-1.961994854,2.004856954,3.966851808,0.456626412,0.646793717,0.54487268
2010.530055,2010,560,195,2010_195,-2.003042279,2.499940722,4.502983001,0.519772838,0.689774538,0.584460434
